source,target,identity,evalue,bitscore
O93309,O97593,0.1554,0.0,0.0
O93309,O97594,0.8456,0.0,0.0
O93309,P02562,0.1739,0.0,0.0
O93309,P12270,0.1717,0.0,0.0
O93430,P07727,0.5578,0.0,0.0
O93794,P06786,0.5294,0.0,0.0
O93794,P08096,0.2224,0.0,0.0
O93794,P11388,0.1945,0.0,0.0
O93794,P15348,0.194,0.0,0.0
O93796,O94489,0.3091,0.0,0.0
O93796,P16521,0.5975,0.0,0.0
O93937,O94313,0.1985,0.0,0.0
O93937,P00968,0.1514,0.0,0.0
O93937,P03965,0.1809,0.0,0.0
O93937,P05990,0.2476,0.0,0.0
O93937,P07259,0.3726,0.0,0.0
O93937,P07756,0.2213,0.0,0.0
O93937,P08955,0.236,0.0,0.0
O94168,P06782,0.3291,0.0,0.0
O94200,O94201,0.1887,0.0,0.0
O94200,P16861,0.1979,0.0,0.0
O94200,P16862,0.2626,0.0,0.0
O94201,P16861,0.2367,0.0,0.0
O94201,P16862,0.1833,0.0,0.0
O94313,P00968,0.1682,0.0,0.0
O94313,P03965,0.3224,0.0,0.0
O94313,P05990,0.1818,0.0,0.0
O94313,P07259,0.2094,0.0,0.0
O94313,P07756,0.1814,0.0,0.0
O94313,P08955,0.1863,0.0,0.0
O94383,O97593,0.1584,0.0,0.0
O94383,P02562,0.1521,0.0,0.0
O94383,P12753,0.1501,0.0,0.0
O94446,P0CP02,0.1612,0.0,0.0
O94446,P0CP03,0.1612,0.0,0.0
O94477,P08964,0.1509,0.0,0.0
O94489,P16521,0.287,0.0,0.0
O94761,P06186,0.151,0.0,0.0
O94761,P06401,0.1537,0.0,0.0
O94761,P0C5W1,0.1545,0.0,0.0
O94761,P17473,0.1631,0.0,0.0
O94804,O95819,0.1504,0.0,0.0
O94804,O97593,0.1508,0.0,0.0
O94804,P02562,0.1568,0.0,0.0
O94804,P12270,0.1669,0.0,0.0
O95201,P10754,0.4022,0.0,0.0
O95239,O95347,0.1577,0.0,0.0
O95239,O97594,0.151,0.0,0.0
O95239,P02562,0.1719,0.0,0.0
O95239,P12270,0.1597,0.0,0.0
O95239,P12753,0.1557,0.0,0.0
O95255,P0C5W1,0.1504,0.0,0.0
O95342,P06795,0.1584,0.0,0.0
O95342,P08183,0.1728,0.0,0.0
O95347,P02562,0.1692,0.0,0.0
O95347,P12270,0.1504,0.0,0.0
O95486,O95487,0.2843,0.0,0.0
O95602,P10964,0.1639,0.0,0.0
O95718,P11474,0.2414,0.0,0.0
O95718,P11475,0.8053,0.0,0.0
O95758,P17225,0.4088,0.0,0.0
O95785,P08392,0.1581,0.0,0.0
O95785,P0C5W1,0.1512,0.0,0.0
O95985,O96651,0.2058,0.0,0.0
O96553,P07245,0.1917,0.0,0.0
O96553,P09440,0.207,0.0,0.0
O96553,P11586,0.2446,0.0,0.0
O97593,O97594,0.1555,0.0,0.0
O97593,P02562,0.1746,0.0,0.0
O97593,P12270,0.1586,0.0,0.0
O97593,P12753,0.152,0.0,0.0
O97594,P02562,0.1714,0.0,0.0
O97594,P12270,0.1676,0.0,0.0
O97594,P12753,0.1544,0.0,0.0
O97676,P08392,0.1521,0.0,0.0
O97676,P0C5W1,0.1741,0.0,0.0
O97676,P10070,0.1536,0.0,0.0
O97676,P17473,0.1516,0.0,0.0
O97716,P04625,0.4694,0.0,0.0
O97716,P10827,0.8889,0.0,0.0
O97716,P10828,0.3058,0.0,0.0
O97716,P15204,0.4126,0.0,0.0
O97764,P11415,0.4328,0.0,0.0
O97775,O97776,0.7988,0.0,0.0
O97775,O97952,0.9719,0.0,0.0
O97775,O97960,0.9732,0.0,0.0
O97775,P06186,0.1753,0.0,0.0
O97775,P06401,0.1648,0.0,0.0
O97775,P07812,0.1731,0.0,0.0
O97775,P10275,0.9795,0.0,0.0
O97775,P15207,0.7118,0.0,0.0
O97776,O97952,0.7865,0.0,0.0
O97776,O97960,0.7877,0.0,0.0
O97776,P06186,0.1752,0.0,0.0
O97776,P06401,0.1691,0.0,0.0
O97776,P07812,0.1664,0.0,0.0
O97776,P10275,0.7925,0.0,0.0
O97776,P15207,0.6996,0.0,0.0
O97799,P00545,0.1601,0.0,0.0
O97799,P05532,0.5025,0.0,0.0
O97799,P07333,0.1668,0.0,0.0
O97799,P09581,0.1606,0.0,0.0
O97799,P10721,0.6313,0.0,0.0
O97799,P13369,0.1607,0.0,0.0
O97919,P13501,0.4274,0.0,0.0
O97952,O97960,0.9859,0.0,0.0
O97952,P06186,0.1768,0.0,0.0
O97952,P06401,0.1663,0.0,0.0
O97952,P07812,0.1719,0.0,0.0
O97952,P10275,0.952,0.0,0.0
O97952,P15207,0.7083,0.0,0.0
O97960,P06186,0.1766,0.0,0.0
O97960,P06401,0.1662,0.0,0.0
O97960,P07812,0.1727,0.0,0.0
O97960,P10275,0.9533,0.0,0.0
O97960,P15207,0.7076,0.0,0.0
P00156,P00157,0.3976,0.0,0.0
P00156,P00158,0.3661,0.0,0.0
P00156,P00159,0.3723,0.0,0.0
P00157,P00158,0.5325,0.0,0.0
P00157,P00159,0.5588,0.0,0.0
P00158,P00159,0.7859,0.0,0.0
P00163,P03873,0.2471,0.0,0.0
P00163,P03879,0.3648,0.0,0.0
P00184,P00185,0.6756,0.0,0.0
P00184,P00186,0.3365,0.0,0.0
P00184,P04798,0.39,0.0,0.0
P00184,P04799,0.3144,0.0,0.0
P00184,P05177,0.2944,0.0,0.0
P00185,P00186,0.2761,0.0,0.0
P00185,P04798,0.3863,0.0,0.0
P00185,P04799,0.3039,0.0,0.0
P00185,P05177,0.2926,0.0,0.0
P00186,P04798,0.2677,0.0,0.0
P00186,P04799,0.7198,0.0,0.0
P00186,P05177,0.3133,0.0,0.0
P00325,P00326,0.7574,0.0,0.0
P00325,P00329,0.4389,0.0,0.0
P00325,P06757,0.4238,0.0,0.0
P00325,P07327,0.7301,0.0,0.0
P00325,P08319,0.1993,0.0,0.0
P00325,P11766,0.2121,0.0,0.0
P00325,P12711,0.2207,0.0,0.0
P00326,P00329,0.4896,0.0,0.0
P00326,P06757,0.4494,0.0,0.0
P00326,P07327,0.7229,0.0,0.0
P00326,P08319,0.2003,0.0,0.0
P00326,P11766,0.2277,0.0,0.0
P00326,P12711,0.2345,0.0,0.0
P00329,P06757,0.6185,0.0,0.0
P00329,P07327,0.4582,0.0,0.0
P00329,P08319,0.186,0.0,0.0
P00329,P11766,0.2444,0.0,0.0
P00329,P12711,0.2426,0.0,0.0
P00330,P00331,0.6819,0.0,0.0
P00330,P07246,0.36,0.0,0.0
P00331,P07246,0.3498,0.0,0.0
P00366,P00367,0.8859,0.0,0.0
P00366,P10860,0.8383,0.0,0.0
P00367,P10860,0.8725,0.0,0.0
P00403,P00405,0.2629,0.0,0.0
P00441,P00442,0.4439,0.0,0.0
P00441,P04178,0.4163,0.0,0.0
P00441,P07632,0.4076,0.0,0.0
P00441,P08228,0.4396,0.0,0.0
P00441,P09212,0.4975,0.0,0.0
P00441,P09670,0.4095,0.0,0.0
P00442,P04178,0.5155,0.0,0.0
P00442,P07632,0.432,0.0,0.0
P00442,P08228,0.48,0.0,0.0
P00442,P09212,0.4505,0.0,0.0
P00442,P09670,0.8375,0.0,0.0
P00450,P13635,0.4458,0.0,0.0
P00511,P08237,0.8314,0.0,0.0
P00511,P12382,0.2932,0.0,0.0
P00511,P17858,0.2967,0.0,0.0
P00512,P0A796,0.1609,0.0,0.0
P00512,P0DOB6,0.2035,0.0,0.0
P00516,P0C605,0.9698,0.0,0.0
P00517,P05131,0.734,0.0,0.0
P00517,P05132,0.8827,0.0,0.0
P00517,P05383,0.7519,0.0,0.0
P00517,P12370,0.4677,0.0,0.0
P00517,P17612,0.9649,0.0,0.0
P00518,P07934,0.7126,0.0,0.0
P00518,P13286,0.7166,0.0,0.0
P00518,P15735,0.2095,0.0,0.0
P00519,P00520,0.6625,0.0,0.0
P00519,P00522,0.2611,0.0,0.0
P00519,P03949,0.1599,0.0,0.0
P00520,P00522,0.2513,0.0,0.0
P00520,P03949,0.1668,0.0,0.0
P00522,P03949,0.1697,0.0,0.0
P00523,P05480,0.7795,0.0,0.0
P00523,P06239,0.1561,0.0,0.0
P00523,P06240,0.1605,0.0,0.0
P00523,P06241,0.3294,0.0,0.0
P00523,P07947,0.3956,0.0,0.0
P00523,P07948,0.181,0.0,0.0
P00523,P08103,0.1748,0.0,0.0
P00523,P08631,0.1795,0.0,0.0
P00523,P09324,0.3844,0.0,0.0
P00523,P09769,0.26,0.0,0.0
P00523,P12931,0.7986,0.0,0.0
P00523,P13406,0.3238,0.0,0.0
P00523,P14234,0.2611,0.0,0.0
P00523,P16277,0.1713,0.0,0.0
P00533,P04626,0.2039,0.0,0.0
P00533,P06494,0.2121,0.0,0.0
P00533,P0CY46,0.1627,0.0,0.0
P00533,P13387,0.2661,0.0,0.0
P00533,P13388,0.2418,0.0,0.0
P00536,P00539,0.6675,0.0,0.0
P00536,P00540,0.3631,0.0,0.0
P00539,P00540,0.332,0.0,0.0
P00545,P05532,0.1661,0.0,0.0
P00545,P07333,0.4851,0.0,0.0
P00545,P09581,0.3756,0.0,0.0
P00545,P09619,0.1502,0.0,0.0
P00545,P10721,0.1591,0.0,0.0
P00545,P13369,0.8734,0.0,0.0
P00546,P04551,0.2272,0.0,0.0
P00546,P06493,0.1869,0.0,0.0
P00546,P11440,0.1844,0.0,0.0
P00546,P13863,0.187,0.0,0.0
P00549,P11974,0.1576,0.0,0.0
P00549,P11979,0.1511,0.0,0.0
P00549,P11980,0.1546,0.0,0.0
P00549,P12928,0.1587,0.0,0.0
P00549,P14618,0.1568,0.0,0.0
P00558,P00559,0.884,0.0,0.0
P00558,P00560,0.2409,0.0,0.0
P00558,P07205,0.5354,0.0,0.0
P00558,P09041,0.469,0.0,0.0
P00558,P09411,0.893,0.0,0.0
P00558,P16617,0.8698,0.0,0.0
P00559,P00560,0.2377,0.0,0.0
P00559,P07205,0.4932,0.0,0.0
P00559,P09041,0.4523,0.0,0.0
P00559,P09411,0.8365,0.0,0.0
P00559,P16617,0.8278,0.0,0.0
P00560,P07205,0.2288,0.0,0.0
P00560,P09041,0.2116,0.0,0.0
P00560,P09411,0.2365,0.0,0.0
P00560,P16617,0.2304,0.0,0.0
P00568,P00569,0.7653,0.0,0.0
P00568,P00570,0.8341,0.0,0.0
P00568,P00571,0.7606,0.0,0.0
P00568,P05081,0.4577,0.0,0.0
P00568,P12115,0.2458,0.0,0.0
P00569,P00570,0.8252,0.0,0.0
P00569,P00571,0.7202,0.0,0.0
P00569,P05081,0.504,0.0,0.0
P00569,P12115,0.2626,0.0,0.0
P00570,P00571,0.8382,0.0,0.0
P00570,P05081,0.469,0.0,0.0
P00570,P12115,0.2542,0.0,0.0
P00571,P05081,0.4941,0.0,0.0
P00571,P12115,0.2808,0.0,0.0
P00639,P11936,0.3675,0.0,0.0
P00730,P15085,0.4225,0.0,0.0
P00813,P03958,0.4163,0.0,0.0
P00815,P07685,0.2101,0.0,0.0
P00829,P00830,0.3997,0.0,0.0
P00829,P06576,0.855,0.0,0.0
P00829,P0ABB4,0.2877,0.0,0.0
P00829,P10719,0.8207,0.0,0.0
P00830,P06576,0.3951,0.0,0.0
P00830,P0ABB4,0.2409,0.0,0.0
P00830,P10719,0.4032,0.0,0.0
P00915,P00917,0.3956,0.0,0.0
P00915,P00918,0.1647,0.0,0.0
P00915,P00920,0.1659,0.0,0.0
P00915,P00921,0.162,0.0,0.0
P00915,P00922,0.1586,0.0,0.0
P00917,P00921,0.1776,0.0,0.0
P00917,P00922,0.1713,0.0,0.0
P00918,P00919,0.4737,0.0,0.0
P00918,P00920,0.4141,0.0,0.0
P00918,P00921,0.4108,0.0,0.0
P00918,P00922,0.3736,0.0,0.0
P00918,P07630,0.2315,0.0,0.0
P00918,P14141,0.1597,0.0,0.0
P00919,P00920,0.3918,0.0,0.0
P00919,P00921,0.3476,0.0,0.0
P00919,P00922,0.2974,0.0,0.0
P00919,P07630,0.2372,0.0,0.0
P00920,P00921,0.3458,0.0,0.0
P00920,P00922,0.3057,0.0,0.0
P00920,P07630,0.2174,0.0,0.0
P00921,P00922,0.6779,0.0,0.0
P00921,P07630,0.2165,0.0,0.0
P00922,P07630,0.1924,0.0,0.0
P00952,P0AGJ9,0.1893,0.0,0.0
P00966,P09034,0.8679,0.0,0.0
P00966,P16460,0.8399,0.0,0.0
P00967,P07244,0.1511,0.0,0.0
P00967,P16340,0.5744,0.0,0.0
P00968,P03965,0.1595,0.0,0.0
P00968,P08955,0.1516,0.0,0.0
P00973,P11928,0.2616,0.0,0.0
P00978,P02760,0.3273,0.0,0.0
P00978,P04366,0.4487,0.0,0.0
P01033,P12032,0.2492,0.0,0.0
P01101,P12841,0.8303,0.0,0.0
P01106,P01108,0.6612,0.0,0.0
P01106,P09416,0.6667,0.0,0.0
P01108,P04198,0.1523,0.0,0.0
P01108,P09416,0.8605,0.0,0.0
P01185,P01186,0.4389,0.0,0.0
P01323,P01326,0.7583,0.0,0.0
P01730,P05540,0.1634,0.0,0.0
P01730,P06332,0.1653,0.0,0.0
P01730,P16004,0.9398,0.0,0.0
P02262,P02263,0.9141,0.0,0.0
P02262,P02264,0.7626,0.0,0.0
P02262,P02272,0.202,0.0,0.0
P02262,P02273,0.2864,0.0,0.0
P02262,P02274,0.2806,0.0,0.0
P02262,P02275,0.2282,0.0,0.0
P02262,P04908,0.8779,0.0,0.0
P02262,P04909,0.5,0.0,0.0
P02262,P04910,0.503,0.0,0.0
P02262,P04911,0.4444,0.0,0.0
P02262,P04912,0.4444,0.0,0.0
P02262,P06897,0.75,0.0,0.0
P02262,P08844,0.5091,0.0,0.0
P02262,P08985,0.2066,0.0,0.0
P02262,P08992,0.1878,0.0,0.0
P02262,P09588,0.5556,0.0,0.0
P02262,P0C0S4,0.1942,0.0,0.0
P02262,P0C0S8,0.9603,0.0,0.0
P02262,P0C0S9,0.9603,0.0,0.0
P02262,P0C169,0.9603,0.0,0.0
P02262,P0C170,0.9219,0.0,0.0
P02262,P16104,0.7059,0.0,0.0
P02263,P02264,0.7664,0.0,0.0
P02263,P02272,0.205,0.0,0.0
P02263,P02273,0.265,0.0,0.0
P02263,P02274,0.2718,0.0,0.0
P02263,P02275,0.2315,0.0,0.0
P02263,P04908,0.8,0.0,0.0
P02263,P04909,0.5092,0.0,0.0
P02263,P04910,0.5031,0.0,0.0
P02263,P04911,0.4524,0.0,0.0
P02263,P04912,0.4524,0.0,0.0
P02263,P06897,0.741,0.0,0.0
P02263,P08844,0.5185,0.0,0.0
P02263,P08985,0.2095,0.0,0.0
P02263,P08992,0.1905,0.0,0.0
P02263,P09588,0.5667,0.0,0.0
P02263,P0C0S4,0.197,0.0,0.0
P02263,P0C0S8,0.8769,0.0,0.0
P02263,P0C0S9,0.8769,0.0,0.0
P02263,P0C169,0.8769,0.0,0.0
P02263,P0C170,0.8409,0.0,0.0
P02263,P16104,0.72,0.0,0.0
P02264,P02272,0.1931,0.0,0.0
P02264,P02273,0.2525,0.0,0.0
P02264,P02274,0.2525,0.0,0.0
P02264,P02275,0.269,0.0,0.0
P02264,P04908,0.7609,0.0,0.0
P02264,P04909,0.4643,0.0,0.0
P02264,P04910,0.4583,0.0,0.0
P02264,P04911,0.4186,0.0,0.0
P02264,P04912,0.4269,0.0,0.0
P02264,P06897,0.8195,0.0,0.0
P02264,P08844,0.4909,0.0,0.0
P02264,P08985,0.1925,0.0,0.0
P02264,P08992,0.1628,0.0,0.0
P02264,P09588,0.6096,0.0,0.0
P02264,P0C0S4,0.1854,0.0,0.0
P02264,P0C0S8,0.7941,0.0,0.0
P02264,P0C0S9,0.7941,0.0,0.0
P02264,P0C169,0.7681,0.0,0.0
P02264,P0C170,0.8,0.0,0.0
P02264,P16104,0.7086,0.0,0.0
P02272,P02273,0.1613,0.0,0.0
P02272,P02274,0.1596,0.0,0.0
P02272,P04908,0.198,0.0,0.0
P02272,P04909,0.1611,0.0,0.0
P02272,P04910,0.1675,0.0,0.0
P02272,P04911,0.1571,0.0,0.0
P02272,P04912,0.1571,0.0,0.0
P02272,P06897,0.1814,0.0,0.0
P02272,P08844,0.1611,0.0,0.0
P02272,P08985,0.7448,0.0,0.0
P02272,P08992,0.3911,0.0,0.0
P02272,P09588,0.1759,0.0,0.0
P02272,P0C0S4,0.9055,0.0,0.0
P02272,P0C0S8,0.197,0.0,0.0
P02272,P0C0S9,0.197,0.0,0.0
P02272,P0C169,0.203,0.0,0.0
P02272,P0C170,0.198,0.0,0.0
P02272,P16104,0.2009,0.0,0.0
P02273,P02274,0.8112,0.0,0.0
P02273,P02275,0.2196,0.0,0.0
P02273,P04908,0.2959,0.0,0.0
P02273,P04909,0.2297,0.0,0.0
P02273,P04910,0.2367,0.0,0.0
P02273,P04911,0.2439,0.0,0.0
P02273,P04912,0.25,0.0,0.0
P02273,P06897,0.2525,0.0,0.0
P02273,P08844,0.2415,0.0,0.0
P02273,P08985,0.1572,0.0,0.0
P02273,P08992,0.16,0.0,0.0
P02273,P09588,0.288,0.0,0.0
P02273,P0C0S8,0.2814,0.0,0.0
P02273,P0C0S9,0.2814,0.0,0.0
P02273,P0C169,0.2879,0.0,0.0
P02273,P0C170,0.2828,0.0,0.0
P02273,P16104,0.2629,0.0,0.0
P02274,P02275,0.2308,0.0,0.0
P02274,P04908,0.2902,0.0,0.0
P02274,P04909,0.2414,0.0,0.0
P02274,P04910,0.2426,0.0,0.0
P02274,P04911,0.2438,0.0,0.0
P02274,P04912,0.25,0.0,0.0
P02274,P06897,0.24,0.0,0.0
P02274,P08844,0.2475,0.0,0.0
P02274,P08985,0.1556,0.0,0.0
P02274,P08992,0.1636,0.0,0.0
P02274,P09588,0.2957,0.0,0.0
P02274,P0C0S4,0.1528,0.0,0.0
P02274,P0C0S8,0.2755,0.0,0.0
P02274,P0C0S9,0.2755,0.0,0.0
P02274,P0C169,0.2821,0.0,0.0
P02274,P0C170,0.2769,0.0,0.0
P02274,P16104,0.2632,0.0,0.0
P02275,P04908,0.2365,0.0,0.0
P02275,P04909,0.2512,0.0,0.0
P02275,P04910,0.2463,0.0,0.0
P02275,P04911,0.2475,0.0,0.0
P02275,P04912,0.2475,0.0,0.0
P02275,P06897,0.269,0.0,0.0
P02275,P08844,0.233,0.0,0.0
P02275,P08992,0.1674,0.0,0.0
P02275,P09588,0.3135,0.0,0.0
P02275,P0C0S8,0.2293,0.0,0.0
P02275,P0C0S9,0.2293,0.0,0.0
P02275,P0C169,0.2353,0.0,0.0
P02275,P0C170,0.2365,0.0,0.0
P02275,P16104,0.2315,0.0,0.0
P02281,P02283,0.5355,0.0,0.0
P02281,P02293,0.2604,0.0,0.0
P02281,P02294,0.2513,0.0,0.0
P02281,P04255,0.4753,0.0,0.0
P02281,P04913,0.2539,0.0,0.0
P02281,P06899,0.7778,0.0,0.0
P02281,P0C1H3,0.7518,0.0,0.0
P02281,P0C1H4,0.791,0.0,0.0
P02281,P0C1H5,0.7647,0.0,0.0
P02281,P10853,0.7071,0.0,0.0
P02281,P10854,0.7071,0.0,0.0
P02283,P02293,0.2935,0.0,0.0
P02283,P02294,0.2973,0.0,0.0
P02283,P04255,0.5064,0.0,0.0
P02283,P04913,0.3077,0.0,0.0
P02283,P06899,0.5425,0.0,0.0
P02283,P0C1H3,0.5425,0.0,0.0
P02283,P0C1H4,0.5325,0.0,0.0
P02283,P0C1H5,0.5839,0.0,0.0
P02283,P10853,0.5563,0.0,0.0
P02283,P10854,0.5563,0.0,0.0
P02293,P02294,0.8626,0.0,0.0
P02293,P04255,0.2849,0.0,0.0
P02293,P04913,0.4938,0.0,0.0
P02293,P06899,0.2766,0.0,0.0
P02293,P0C1H3,0.2632,0.0,0.0
P02293,P0C1H4,0.2565,0.0,0.0
P02293,P0C1H5,0.2698,0.0,0.0
P02293,P10853,0.2713,0.0,0.0
P02293,P10854,0.2713,0.0,0.0
P02294,P04255,0.2751,0.0,0.0
P02294,P04913,0.5062,0.0,0.0
P02294,P06899,0.267,0.0,0.0
P02294,P0C1H3,0.2604,0.0,0.0
P02294,P0C1H4,0.2539,0.0,0.0
P02294,P0C1H5,0.2604,0.0,0.0
P02294,P10853,0.2684,0.0,0.0
P02294,P10854,0.2684,0.0,0.0
P02301,P08898,0.7297,0.0,0.0
P02301,P09988,0.5706,0.0,0.0
P02301,P0DPK5,0.3724,0.0,0.0
P02301,P10651,0.5422,0.0,0.0
P02309,P09322,0.6167,0.0,0.0
P02340,P04637,0.4084,0.0,0.0
P02340,P10361,0.5742,0.0,0.0
P02340,P13481,0.4084,0.0,0.0
P02562,P02563,0.1565,0.0,0.0
P02562,P02564,0.151,0.0,0.0
P02562,P02565,0.1605,0.0,0.0
P02562,P12270,0.1827,0.0,0.0
P02562,P12882,0.1724,0.0,0.0
P02562,P12883,0.1524,0.0,0.0
P02562,P13533,0.154,0.0,0.0
P02562,P13535,0.1596,0.0,0.0
P02562,P13538,0.1636,0.0,0.0
P02562,P13540,0.1504,0.0,0.0
P02562,P13542,0.1592,0.0,0.0
P02562,P17210,0.1785,0.0,0.0
P02563,P02564,0.7672,0.0,0.0
P02563,P02565,0.4916,0.0,0.0
P02563,P02566,0.2197,0.0,0.0
P02563,P02567,0.216,0.0,0.0
P02563,P05661,0.2498,0.0,0.0
P02563,P08799,0.1802,0.0,0.0
P02563,P08964,0.1595,0.0,0.0
P02563,P10587,0.1892,0.0,0.0
P02563,P11055,0.4536,0.0,0.0
P02563,P12844,0.2236,0.0,0.0
P02563,P12845,0.2237,0.0,0.0
P02563,P12847,0.4619,0.0,0.0
P02563,P12882,0.4899,0.0,0.0
P02563,P12883,0.6989,0.0,0.0
P02563,P13533,0.8653,0.0,0.0
P02563,P13535,0.475,0.0,0.0
P02563,P13538,0.4697,0.0,0.0
P02563,P13539,0.9387,0.0,0.0
P02563,P13540,0.7547,0.0,0.0
P02563,P13541,0.4676,0.0,0.0
P02563,P13542,0.4849,0.0,0.0
P02563,P14105,0.1948,0.0,0.0
P02564,P02565,0.4679,0.0,0.0
P02564,P02566,0.2143,0.0,0.0
P02564,P02567,0.2189,0.0,0.0
P02564,P05661,0.2477,0.0,0.0
P02564,P08799,0.175,0.0,0.0
P02564,P08964,0.1621,0.0,0.0
P02564,P10587,0.1831,0.0,0.0
P02564,P11055,0.4428,0.0,0.0
P02564,P12844,0.2148,0.0,0.0
P02564,P12845,0.2225,0.0,0.0
P02564,P12847,0.4534,0.0,0.0
P02564,P12882,0.4874,0.0,0.0
P02564,P12883,0.8051,0.0,0.0
P02564,P13533,0.7225,0.0,0.0
P02564,P13535,0.4651,0.0,0.0
P02564,P13538,0.4527,0.0,0.0
P02564,P13539,0.7446,0.0,0.0
P02564,P13540,0.8806,0.0,0.0
P02564,P13541,0.453,0.0,0.0
P02564,P13542,0.4676,0.0,0.0
P02564,P14105,0.1904,0.0,0.0
P02565,P02566,0.2147,0.0,0.0
P02565,P02567,0.2136,0.0,0.0
P02565,P05661,0.2361,0.0,0.0
P02565,P08799,0.1573,0.0,0.0
P02565,P10587,0.1819,0.0,0.0
P02565,P11055,0.5643,0.0,0.0
P02565,P12844,0.2111,0.0,0.0
P02565,P12845,0.2103,0.0,0.0
P02565,P12847,0.5714,0.0,0.0
P02565,P12882,0.7056,0.0,0.0
P02565,P12883,0.4452,0.0,0.0
P02565,P13533,0.4607,0.0,0.0
P02565,P13535,0.6803,0.0,0.0
P02565,P13538,0.7744,0.0,0.0
P02565,P13539,0.4741,0.0,0.0
P02565,P13540,0.4578,0.0,0.0
P02565,P13541,0.5809,0.0,0.0
P02565,P13542,0.706,0.0,0.0
P02565,P14105,0.1867,0.0,0.0
P02566,P02567,0.4854,0.0,0.0
P02566,P05661,0.231,0.0,0.0
P02566,P08799,0.1685,0.0,0.0
P02566,P08964,0.1543,0.0,0.0
P02566,P10587,0.1909,0.0,0.0
P02566,P11055,0.2202,0.0,0.0
P02566,P12844,0.3353,0.0,0.0
P02566,P12845,0.4475,0.0,0.0
P02566,P12847,0.2206,0.0,0.0
P02566,P12882,0.2212,0.0,0.0
P02566,P12883,0.2163,0.0,0.0
P02566,P13533,0.2172,0.0,0.0
P02566,P13535,0.2255,0.0,0.0
P02566,P13538,0.2245,0.0,0.0
P02566,P13539,0.2172,0.0,0.0
P02566,P13540,0.2146,0.0,0.0
P02566,P13541,0.2192,0.0,0.0
P02566,P13542,0.2293,0.0,0.0
P02566,P14105,0.1829,0.0,0.0
P02567,P05661,0.2196,0.0,0.0
P02567,P08799,0.1668,0.0,0.0
P02567,P08964,0.1512,0.0,0.0
P02567,P10587,0.1771,0.0,0.0
P02567,P11055,0.2215,0.0,0.0
P02567,P12844,0.3166,0.0,0.0
P02567,P12845,0.4135,0.0,0.0
P02567,P12847,0.2169,0.0,0.0
P02567,P12882,0.2251,0.0,0.0
P02567,P12883,0.2152,0.0,0.0
P02567,P13533,0.2202,0.0,0.0
P02567,P13535,0.2243,0.0,0.0
P02567,P13538,0.2241,0.0,0.0
P02567,P13539,0.216,0.0,0.0
P02567,P13540,0.2159,0.0,0.0
P02567,P13541,0.2138,0.0,0.0
P02567,P13542,0.2188,0.0,0.0
P02567,P14105,0.1772,0.0,0.0
P02572,P02574,0.7887,0.0,0.0
P02572,P02576,0.7694,0.0,0.0
P02572,P04751,0.7422,0.0,0.0
P02572,P07829,0.6721,0.0,0.0
P02572,P07830,0.7316,0.0,0.0
P02572,P08023,0.7129,0.0,0.0
P02572,P0CJ46,0.5987,0.0,0.0
P02572,P10981,0.8575,0.0,0.0
P02572,P10984,0.8689,0.0,0.0
P02572,P10987,0.9702,0.0,0.0
P02572,P10989,0.6192,0.0,0.0
P02574,P02576,0.6921,0.0,0.0
P02574,P04751,0.69,0.0,0.0
P02574,P07829,0.6062,0.0,0.0
P02574,P07830,0.6576,0.0,0.0
P02574,P08023,0.6667,0.0,0.0
P02574,P0CJ46,0.5455,0.0,0.0
P02574,P10981,0.8485,0.0,0.0
P02574,P10984,0.7651,0.0,0.0
P02574,P10987,0.8134,0.0,0.0
P02574,P10989,0.5779,0.0,0.0
P02576,P04751,0.6613,0.0,0.0
P02576,P07829,0.8312,0.0,0.0
P02576,P07830,0.9416,0.0,0.0
P02576,P08023,0.6427,0.0,0.0
P02576,P0CJ46,0.6088,0.0,0.0
P02576,P10981,0.7247,0.0,0.0
P02576,P10984,0.759,0.0,0.0
P02576,P10987,0.7936,0.0,0.0
P02576,P10989,0.6009,0.0,0.0
P02638,P04271,0.8247,0.0,0.0
P02638,P04631,0.78,0.0,0.0
P02760,P04366,0.3711,0.0,0.0
P02768,P02769,0.3847,0.0,0.0
P02768,P02770,0.3249,0.0,0.0
P02768,P07724,0.3214,0.0,0.0
P02768,P08835,0.3933,0.0,0.0
P02769,P02770,0.2996,0.0,0.0
P02769,P07724,0.2902,0.0,0.0
P02769,P08835,0.4229,0.0,0.0
P02770,P07724,0.5974,0.0,0.0
P02770,P08835,0.3409,0.0,0.0
P02795,P02798,0.5373,0.0,0.0
P02795,P02802,0.4079,0.0,0.0
P02795,P02803,0.44,0.0,0.0
P02795,P04355,0.5692,0.0,0.0
P02795,P04731,0.5758,0.0,0.0
P02795,P04732,0.6667,0.0,0.0
P02795,P04733,0.6061,0.0,0.0
P02795,P07438,0.4795,0.0,0.0
P02795,P13640,0.6984,0.0,0.0
P02798,P02802,0.3333,0.0,0.0
P02798,P02803,0.3291,0.0,0.0
P02798,P04355,0.8333,0.0,0.0
P02798,P04731,0.3836,0.0,0.0
P02798,P04732,0.4167,0.0,0.0
P02798,P04733,0.3377,0.0,0.0
P02798,P07438,0.3462,0.0,0.0
P02798,P13640,0.4444,0.0,0.0
P02802,P02803,0.7302,0.0,0.0
P02802,P04355,0.3205,0.0,0.0
